company,type,address,price,sq_meter_price,area,n_rooms,floor,build_year,market
Dinero Arkadiusz Bia³ek,Mieszkanie,"Gdynia Oksywie, Nasypowa",354887.50,7201,49.28,3,0,0,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Gdynia Oksywie, Nasypowa",312678,9050,34.55,2,0,0,wtórny
White Wood Nieruchomoœci,Mieszkanie,"Sopot Dolny Sopot, Bohaterów Monte Cassino",1375000,17857,77,3,1,1895,wtórny
3House Nieruchomoœci,Mieszkanie,"Gdañsk Ujeœcisko, Rogaliñska",429000,8938,48,2,3,2006,wtórny
,Mieszkanie,"Gdynia Œródmieœcie, A. Hryniewickiego",1799999,21687,83,3,8,2009,wtórny
Ratajczak Nieruchomoœci,Mieszkanie,"Gdañsk Siedlce, Lecha B¹dkowskiego",699000,7758,90.10,4,5,1990,wtórny
Property,Mieszkanie,Sopot Karlikowo,485000,15645.16,31,1,2,1977,wtórny
Verre Home,Mieszkanie,"Gdynia Dzia³ki Leœne, Warszawska",434000,9323,46.55,3,4,0,wtórny
Property,Mieszkanie,Gdynia Red³owo,695000,11209.68,62,3,2,2007,wtórny
,Mieszkanie,"Sopot Wyœcigi / Karlikowo, W³adys³awa £okietka",1150000,16084,71.50,4,0,2012,wtórny
Integro Nieruchomoœci Kinga Janicka,Dom,"Katy Rybackie, Kwiatowa",1776999,5923.33,300,13,0,1990,wtórny
Integro Nieruchomoœci Kinga Janicka,Mieszkanie,"Borkowo, Poziomkowa",525000,9375,56,3,0,2011,wtórny
Integro Nieruchomoœci Kinga Janicka,Dom wolnostoj¹cy,"Sulêczyno, Xx",790000,3590.91,220,5,1,2008,wtórny
Posesja,Mieszkanie,"Gdynia Leszczynki, Ramu³ta Stefana",381000,7243.35,52.60,3,1,1976,wtórny
Biuro Obrotu Nieruchomoœciami,Mieszkanie,"Gdynia Oksywie, Karpiñskiego",599250,7500,79.90,3,1,2009,wtórny
Centrum Nieruchomoœci,Mieszkanie,"Rumia, Hieronima Derdowskiego",319000,7250,44,3,2,0,wtórny
PARTNERZY Nieruchomoœci,Mieszkanie,"Gdañsk NiedŸwiednik, Góralska",426000,6871,62,2,3,1998,wtórny
Investor Nieruchomoœci,Dom bliŸniak,Izbica Ameryka,175000,1415,123.70,3,0,0,wtórny
PARTNERZY Nieruchomoœci,Dom wolnostoj¹cy,Wejherowo,1599000,6527,245,5,0,2018,wtórny
Partner Nieruchomoœci,Dom,"Kolbudy, Tartaczna",850000,4388,193.70,5,0,2007,wtórny
Tyszkiewicz - Nieruchomoœci,Mieszkanie,"Gdañsk Osowa, Kielnieñska",285000,9612,29.65,2,2,2009,wtórny
Castello Biuro Obrotu Nieruchomoœciami,Dom wolnostoj¹cy,Rekownica,799000,1598,500,8,0,0,wtórny
IDEA Nieruchomoœci,Dom wolnostoj¹cy,Rewa,1700000,5000,340,11,0,1981,wtórny
Galeria Nieruchomoœci,Mieszkanie,"Gdañsk Szadó³ki, Lawendowe Wzgórze",499000,9809,50.87,3,2,2016,wtórny
,Dom wolnostoj¹cy,Gdañsk £ostowice,1250000,10504.20,119,4,0,2004,wtórny
,Dom,"Jastrzêbia Góra, Wiatrakowa",890000,4450,200,7,1,2007,wtórny
Navigat Nieruchomoœci,Mieszkanie,"Sopot Wyœcigi / Karlikowo, W³adys³awa Iv",550000,12222.22,45,3,2,1920,wtórny
,Mieszkanie,"Gdañsk Wrzeszcz, Jaœkowa Dolina",950000,11445.78,83,3,0,2009,wtórny
Domus,Mieszkanie,"Sopot Brodwino, W³adys³awa Cieszyñskiego",425000,10366,41,2,0,1970,wtórny
WGN,Mieszkanie,"Gdañsk BrzeŸno, Mazurska",484000,11000,44,2,4,1975,wtórny
Zatoka Nieruchomoœci,Mieszkanie,"Gdynia Karwiny, Kornela Makuszyñskiego",244900,8746,28,1,0,1981,wtórny
MaxBroker Nieruchomoœci,Mieszkanie,"Wejherowo, Rybacka",316000,5780.14,54.67,3,2,2020,wtórny
MaxBroker Nieruchomoœci,Mieszkanie,"Wejherowo, Rybacka",211800,5000,42.36,2,1,2020,wtórny
INVESTFAL,Mieszkanie,"Gdañsk Wrzeszcz, Ko³³¹taja",1239000,11688.68,106,4,4,2007,wtórny
Property,Mieszkanie,Gdañsk Œródmieœcie,599500,11754.90,51,2,2,2001,wtórny
Port Poszukiwacze Nieruchomoœci,Mieszkanie,"Rumia, Lipowa",649000,5900,110,4,1,2009,wtórny
North Hus,Mieszkanie,"Gdañsk D³ugie Ogrody, Angielska Grobla",429000,7800,55,3,5,0,wtórny
Dobra Oferta Pro,Mieszkanie,"Gdynia Red³owo, Red³owska",699000,11274,62,3,2,2006,wtórny
,Dom wolnostoj¹cy,Jastarnia,1150000,9583,120,4,0,2008,wtórny
North Hus,Mieszkanie,Gdynia Grabówek,730000,10703.81,68.20,3,5,2013,wtórny
Freedom Nieruchomoœci,Mieszkanie,"Gdañsk Zakoniczyn, Kazimierza Porêbskiego",480000,7806,61.49,3,2,2006,wtórny
Dobra Oferta Pro,Mieszkanie,"Gdañsk ¯abianka, Pomorska",299000,11074,27,1,3,1975,wtórny
Dom & House,Mieszkanie,"Sopot Dolny Sopot, Bohaterów Monte Cassino",1090000,10481,104,4,3,1900,wtórny
3 Miasto Nieruchomoœci,Dom,"Rumia Szmelta, ródlana",1750000,3241,540,10,0,2000,wtórny
Kadema Nieruchomoœci,Mieszkanie,"Gdañsk Ujeœcisko, Rogaliñska",429000,8938,48,2,3,2006,wtórny
MJMS Nieruchomoœci,Mieszkanie,"Gdynia Grabówek, Morska",385000,6722.54,57.27,3,4,0,wtórny
Goodwill & CO.,Mieszkanie,"Sopot Górny Sopot, Artura Grottgera",475000,12838,37,2,1,0,wtórny
Estate Polska,Mieszkanie,"Gdañsk Wrzeszcz, Migowska",823680,11000,74.88,4,1,2020,wtórny
MaxBroker Nieruchomoœci,Mieszkanie,"Pruszcz Gdañski, Wróblewskiego",549000,7732.39,71,3,2,2017,wtórny
,Mieszkanie,"Gdañsk Strzy¿a, hubala",1000000,7575.76,132,5,1,1938,wtórny
Estate Polska,Mieszkanie,"Gdañsk Wrzeszcz, Migowska",799864,11280,70.91,3,1,2020,wtórny
PARTNERZY Nieruchomoœci,Mieszkanie,"Gdañsk Morena, Budapesztañska",1095000,11434,95.77,4,3,2005,wtórny
,Mieszkanie,"Gdañsk Oliwa, Grunwaldzka",530000,8757.44,60.52,3,1,1970,wtórny
Property,Mieszkanie,Gdynia Œródmieœcie,389000,10748.83,36.19,1,1,1920,wtórny
Estate Polska,Mieszkanie,"Gdañsk Wrzeszcz, Migowska",1564280,12687,123.30,5,2,2020,wtórny
Tyszkiewicz - Nieruchomoœci,Dom bliŸniak,"Gdynia Wzgórze œw. Maksymiliana, Miko³aja Kopernika",1490000,7801,191,5,0,1959,wtórny
Partner House,Mieszkanie,"Gdañsk Morena, Budapesztañska",1095000,11434,95.77,4,3,2005,wtórny
Partner House,Mieszkanie,"Gdañsk Ujeœcisko, Nieborowska",418000,8894,47,2,3,2003,wtórny
Inter Estate Nieruchomoœci,Mieszkanie,"Gdañsk Morena, Franciszka Rakoczego",575000,13372,43,2,6,2018,wtórny
Navigat Nieruchomoœci,Mieszkanie,"Gdynia Dzia³ki Leœne, Warszawska",434000,9323.31,46.55,3,4,1980,wtórny
PARTNERZY Nieruchomoœci,Mieszkanie,"Sopot Dolny Sopot, 3 Maja",550000,12203,45.07,3,2,1920,wtórny
Sieciowa Agencja Nieruchomoœci,Mieszkanie,"Gdynia Pustki Cisowskie, B³awatna",670000,5111,131.10,5,3,2001,wtórny
Akme Property,Mieszkanie,"Gdañsk Œródmieœcie, Chmielna",1590000,23043.48,69,1,1,2019,wtórny
Andrzejczyk Nieruchomoœci,Dom wolnostoj¹cy,"Koleczkowo, Gruntowa",990000,4805.83,206,6,0,2016,wtórny
Estate Polska,Mieszkanie,"Gdañsk Przymorze, Jagielloñska",599000,9215,65,4,1,0,wtórny
Centrum Poœrednika,Mieszkanie,"Gdañsk £ostowice, Tenisowa",369000,6566,56.20,2,1,2000,wtórny
Biuro Obrotu Nieruchomoœciami m2,Mieszkanie,"Gdynia Witomino, Wielkokacka",409800,7500,54.64,3,3,1976,wtórny
Ratajczak Nieruchomoœci,Mieszkanie,"Gdañsk Biskupia Górka, Na Stoku",439000,6859,64,3,1,1900,wtórny
Dom Hunter,Mieszkanie,"Gdañsk Przymorze, Obroñców Wybrze¿a",389000,10237,38,2,7,1980,wtórny
Starnawska&Boleñska Nieruchomoœci s.c.,Mieszkanie,"Sopot Dolny Sopot, Parkowa",930000,20000,46.50,2,0,0,wtórny
Investor Nieruchomoœci,Dom wolnostoj¹cy,"Bytów, Ludwika Mieros³awskiego",690000,3136,220,6,0,1999,wtórny
Estate Polska,Mieszkanie,"Sopot Dolny Sopot, Niepodleg³oœci",380000,11515,33,1,0,1975,wtórny
Centrum Poœrednika,Mieszkanie,"Gdynia Or³owo, Jod³owa",949000,13000,73,3,0,1999,wtórny
Dobra Oferta Pro,Mieszkanie,"Gdañsk D³ugie Ogrody, Angielska Grobla",1019900,12910,79,4,3,2018,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Gdynia Oksywie, Nasypowa",431739,7350,58.74,4,2,2020,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Gdynia Oksywie, Nasypowa",290921,7850,37.06,2,2,2020,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Gdynia Oksywie, Nasypowa",274712,7650,35.91,2,1,2020,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Gdynia Oksywie, Nasypowa",272004,7600,35.79,2,2,2020,wtórny
Unique House Sp. z o.o,Mieszkanie,"Gdynia Wzgórze œw. Maksymiliana, Red³owska",2499000,8938,279.60,5,4,2008,wtórny
Tyszkiewicz - Nieruchomoœci,Mieszkanie,"Gdynia Witomino, Niska",479000,8461,56.61,2,10,2003,wtórny
White Wood Nieruchomoœci,Mieszkanie,"Gdañsk Dolne Miasto, £¹kowa",729000,6826,106.80,5,4,1900,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Kowale, Ul. Zeusa",449000,7384.87,60.80,3,3,2002,wtórny
,Mieszkanie,"Gdañsk, Toruñska",445000,10595.24,42,1,1,1900,wtórny
Nieruchomoœci Wmoris,Dom wolnostoj¹cy,"Skrzeszewo, Piaskowa",550000,2291.67,240,3,0,0,wtórny
Legatus,Mieszkanie,"Gdañsk Œródmieœcie, D³uga",815000,12091.99,67.40,3,2,1950,wtórny
AGhouse Nieruchomoœci,Mieszkanie,"Gdañsk ¯abianka, Or³owska",547000,9271,59,3,0,0,wtórny
PARTNERZY Nieruchomoœci,Dom bliŸniak,"Gdynia Oksywie, Algierska",799000,3805,210,7,0,1978,wtórny
PARTNERZY Nieruchomoœci,Mieszkanie,"Gdynia Oksywie, Algierska",799000,3805,210,7,1,1978,wtórny
North Hus,Mieszkanie,Gdañsk Œródmieœcie,565000,16142.86,35,1,6,2019,wtórny
Zatoka Nieruchomoœci,Mieszkanie,"Gdynia Witomino, Narcyzowa",329000,7947,41.40,2,8,1974,wtórny
North Hus,Mieszkanie,Gdynia Œródmieœcie,434000,9323.31,46.55,3,4,0,wtórny
Estate Polska,Mieszkanie,"Sopot Górny Sopot, Gen. Józefa Wybickiego",475000,14394,33,2,1,0,wtórny
Ratajczak Nieruchomoœci,Mieszkanie,"Gdañsk Kowale, Zeusa",409000,5952,68.72,3,0,2007,wtórny
Sieciowa Agencja Nieruchomoœci,Mieszkanie,"Gdynia Chwarzno, W³adys³awa Kañskiego",439000,7839,56,2,1,2004,wtórny
Alking Nieruchomoœci,Dom wolnostoj¹cy,"Osiek, D³uga",539000,3743,144,5,0,2008,wtórny
Pepper House,Dom,"Banino, Jeziorna",485000,5389,90,5,0,2016,wtórny
Obrotni Nieruchomoœci,Mieszkanie,"Sopot Wyœcigi / Karlikowo, W³adys³awa £okietka",1150000,16084,71.50,4,0,2012,wtórny
Betel Invest Sp. z o.o.,Mieszkanie,"Rumia, Sabata",379900,4523,84,4,2,0,wtórny
,Mieszkanie,"Gdañsk M³yniska, Twarda",378000,8591,44,2,0,0,wtórny
OSSA NIERUCHOMOŒCI,Mieszkanie,"Sopot, 3 Maja",584000,12978,45,2,2,1920,wtórny
Welcome Apartment,Mieszkanie,"Gdañsk Œródmieœcie, Szeroka",950000,16873.89,56.30,2,0,2013,wtórny
Lokum - Poœrednictwo w obrocie nieruchomosciami,Dom wolnostoj¹cy,"Sopot Kamienny Potok, Kaszubska",2200000,8943.09,246,7,0,1978,wtórny
Koloseum Nieruchomoœci,Mieszkanie,"Gdañsk Che³m, Cebertowicza Romualda",495000,7807.57,63.40,3,4,1989,wtórny
IDEA Nieruchomoœci,Mieszkanie,"Gdañsk Orunia, Koralowa",419000,9311.11,45,3,10,1970,wtórny
Inter Estate Nieruchomoœci,Mieszkanie,"Gdañsk Jasieñ, Leszczynowa",595000,8264,72,3,1,2016,wtórny
Capital Place,Dom wolnostoj¹cy,"Rewa, Morska",2790000,9300,300,7,0,2015,wtórny
Dinero Arkadiusz Bia³ek,Dom bliŸniak,Gdañsk Siedlce,699000,5919.72,118.08,4,0,1938,wtórny
,Mieszkanie,"Gdynia Karwiny, Makuszyñskiego",399000,6333.33,63,3,4,1985,wtórny
Tigres Nieruchomoœci sp. z o. o.,Mieszkanie,"Gdañsk Wrzeszcz, Antoniego Lendziona",699000,8738,80,3,3,1906,wtórny
,Dom,"Kokoszkowy, Polna",227000,2213.55,102.55,4,1,2019,wtórny
IDEA Nieruchomoœci,Mieszkanie,"Gdañsk D³ugie Ogrody, D³uga Grobla",1230000,14137.93,87,4,5,2018,wtórny
Agencja - Orfin Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Leczkowa",524857,9208.02,57,3,1,1920,wtórny
Agencja - Orfin Nieruchomoœci,Mieszkanie,"Gdynia Œródmieœcie, Portowa",990000,10102.04,98,3,2,1930,wtórny
Tigres Nieruchomoœci sp. z o. o.,Mieszkanie,"Gdañsk Ujeœcisko, Mariana Ko³odzieja",424000,8833,48,2,2,2016,wtórny
Galeria Nieruchomoœci,Mieszkanie,"Gdañsk D³ugie Ogrody, D³uga Grobla",1230000,14047.51,87.56,4,5,2019,wtórny
Tekton Capital,Mieszkanie,"Gdañsk D³ugie Ogrody, D³uga Grobla",1230000,14048,87.56,4,5,2018,wtórny
Nieruchomoœci Wmoris,Mieszkanie,"Gdañsk Jasieñ, Leszczynowa",620000,8611.11,72,3,0,2016,wtórny
Tyszkiewicz - Nieruchomoœci,Dom wolnostoj¹cy,Miastko,280000,519,540,4,0,2010,wtórny
Property,Dom,Rumia Rumia,730000,4055.56,180,6,2,1998,wtórny
Tyszkiewicz - Nieruchomoœci,Dom bliŸniak,"Gdañsk Olszynka, Zielna",650000,5000,130,5,0,0,wtórny
Dom Hunter,Mieszkanie,"Sopot Dolny Sopot, Bohaterów Monte Cassino",1375000,17857,77,3,1,1895,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Rumia, Ul. Formeli",295767,5900,50.13,3,3,2020,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Rumia, Ul. Formeli",295767,5900,50.13,3,2,2020,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Rumia, Ul. Formeli",231399,6300,36.73,2,3,2020,wtórny
SAMOL NIERUCHOMOŒCI,Dom,"Gdynia Ma³y Kack, Olgierda",1159000,4617.53,251,7,0,1993,wtórny
Andrzejczyk Nieruchomoœci,Dom wolnostoj¹cy,"Go³êbiewo Wielkie, Kwiatowa",425000,2361.11,180,4,0,1904,wtórny
Ratajczak Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Juliusza Kossaka",619000,10154,60.96,3,1,1962,wtórny
,Mieszkanie,"Gdynia Pustki Cisowskie, B³awatna",670000,5114.50,131,5,3,2001,wtórny
North Hus,Mieszkanie,"Gdañsk Œródmieœcie, Toruñska",670000,11551.72,58,2,2,2012,wtórny
Dom & House,Mieszkanie,"Gdañsk D³ugie Ogrody, Szafarnia",980000,13425,73,3,2,2011,wtórny
,Mieszkanie,"Sopot Wyœcigi / Karlikowo, W³adys³awa £okietka",1395000,18000,77.50,3,1,2008,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Rumia, Ul. Formeli",251460,6000,41.91,2,1,2020,wtórny
Dinero Arkadiusz Bia³ek,Dom wolnostoj¹cy,Hel,1600000,5333,300,3,0,1990,wtórny
Dinero Arkadiusz Bia³ek,Dom bliŸniak,£eba,1900000,4976,381.80,15,0,2008,wtórny
Dinero Arkadiusz Bia³ek,Dom wolnostoj¹cy,Karwia,2200000,9865,223.01,5,1,2005,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Jastrzêbia Góra, Ul. Wrzosowa",840000,5385,156,5,0,1980,wtórny
Dinero Arkadiusz Bia³ek,Dom wolnostoj¹cy,Karwieñskie B³oto Pierwsze,800000,3478,230,5,0,1990,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Rumia, Ul. Formeli",196631,6550,30.02,1,3,2020,wtórny
Tyszkiewicz - Nieruchomoœci,Mieszkanie,"Gdañsk D³ugie Ogrody, £¹kowa",579500,13671,42.39,2,4,2016,wtórny
Dinero Arkadiusz Bia³ek,Dom,Karwia,1250000,5000,250,9,0,2004,wtórny
Goodwill & CO.,Mieszkanie,"W³adys³awowo, ¯eromskiego",318686,7900,40.34,2,0,2008,wtórny
Pepper House,Mieszkanie,"Rumia, ¯wirki I Wigury",329000,8082,40.71,2,2,2020,wtórny
Spectroom,Mieszkanie,"Gdynia Or³owo, Œwierkowa",579000,8642,67,3,1,0,wtórny
MJMS Nieruchomoœci,Dom,"Rumia Stara Rumia, Œwierkowa",859000,5506.41,156,5,0,1996,wtórny
Andrzejczyk Nieruchomoœci,Mieszkanie,"Bolszewo, Parkowa",220000,7064.87,31.14,2,1,2013,wtórny
Dinero Arkadiusz Bia³ek,Mieszkanie,"Rumia, Ul. Formeli",196631,6550,30.02,1,0,2020,wtórny
North Hus,Mieszkanie,Gdañsk Œródmieœcie,419000,14964.29,28,1,3,0,wtórny
,Mieszkanie,"Gdañsk Œródmieœcie, Chmielna",510000,14912.28,34.20,2,6,2017,wtórny
Galeria Nieruchomoœci,Mieszkanie,"Gdynia Œródmieœcie, W³adys³awa Iv",760000,8636,88,3,2,1935,wtórny
Sieciowa Agencja Nieruchomoœci,Mieszkanie,"Nowy Dwór Gdañski, Polna",235000,5222,45,2,0,0,wtórny
Domus,Mieszkanie,"Gdañsk Osowa, Kielnieñska",285000,9500,30,2,2,2009,wtórny
MJMS Nieruchomoœci,Mieszkanie,"Wejherowo, Pucka",230000,4815.75,47.76,2,2,0,wtórny
Baltic Hus,Mieszkanie,Gdañsk,750000,15306.12,49,2,4,0,wtórny
White Wood Nieruchomoœci,Dom bliŸniak,"Straszyn, Nadrzeczna",649000,5186,125.14,5,0,2020,wtórny
Immobila Nieruchomoœci,Mieszkanie,Gdañsk Oliwa,615000,10839,56.74,3,3,0,wtórny
Tyszkiewicz - Nieruchomoœci,Mieszkanie,"Puck, Rybacka",339000,8475,40,2,0,2018,wtórny
,Mieszkanie,"Gdañsk Przymorze, Czarny Dwór",550000,11709.60,46.97,2,4,2019,wtórny
Investor Nieruchomoœci,Dom wolnostoj¹cy,"Grabno, Œwierkowa",590000,2398,246,7,0,2010,wtórny
Navigat Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Konrada Leczkowa",499000,8754.39,57,3,1,1920,wtórny
Centrum Nieruchomoœci,Mieszkanie,"Gdañsk Przeróbka, Joachima Pastoriusza",249000,9222.22,27,2,1,0,wtórny
PARTNERZY Nieruchomoœci,Mieszkanie,"Gdañsk D³ugie Ogrody, D³uga Grobla",1230000,14048,87.56,4,5,2018,wtórny
,Mieszkanie,"Gdañsk Che³m, Havla",328500,9613.70,34.17,2,0,2020,wtórny
Dobra Oferta Pro,Mieszkanie,"Gdañsk Przymorze, Ch³opska",469000,9196,51,3,4,1980,wtórny
Centrum Nieruchomoœci,Mieszkanie,"Gdañsk Przymorze, Obroñców Wybrze¿a",330000,11000,30,2,5,0,wtórny
Pepper House,Mieszkanie,"Gdynia D¹browa, Sojowa",520000,8000,65,2,0,1980,wtórny
Centrum Nieruchomoœci,Mieszkanie,"Gdañsk ¯abianka, Sztormowa",505000,9351.85,54,3,0,0,wtórny
White Wood Nieruchomoœci,Mieszkanie,"Gdynia Or³owo, Œwiatowida",1939140,18900,102.60,4,1,2020,wtórny
Domus,Mieszkanie,"Gdañsk Przymorze, Jagielloñska",379000,8239,46,2,4,1975,wtórny
InVilla Nieruchomoœci,Mieszkanie,"Gdynia Wzgórze œw. Maksymiliana, Legionów",1000000,12195,82,3,2,2008,wtórny
Property,Mieszkanie,Gdynia Pogórze,580000,8405.80,69,3,3,2012,wtórny
Comfort Apartments & Properties,Mieszkanie,"Sopot Dolny Sopot, Niepodleg³oœci",900000,9184,98,6,1,1907,wtórny
AGhouse Nieruchomoœci,Mieszkanie,"Sopot Brodwino, Oskara Kolberga",449000,10951,41,3,5,0,wtórny
Centrum Nieruchomoœci,Mieszkanie,"Pruszcz Gdañski, Obroñców Wybrze¿a",259000,7194.44,36,2,3,0,wtórny
Atelia,Mieszkanie,Gdañsk,1080000,12456.75,86.70,2,3,1901,wtórny
Tyszkiewicz - Nieruchomoœci,Dom,"Gdañsk Ujeœcisko, P³ocka",899000,5137,175,4,0,2020,wtórny
Pepper House,Mieszkanie,"Gdañsk Jasieñ, Ba¿antowa",768000,8993,85.40,5,3,2015,wtórny
Property,Mieszkanie,Gdynia Ob³u¿e,310000,7948.72,39,2,4,1989,wtórny
Ratajczak Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Juliana Niemcewicza",439000,9756,45,2,2,1936,wtórny
Muskat & Wicher Nieruchomoœci,Mieszkanie,"Gdañsk Rudniki, Rzêsna",225000,4838.71,46.50,2,4,1970,wtórny
Verre Home,Mieszkanie,"Reda, Krokusowa",330000,8252,39.99,2,0,2017,wtórny
Prooferty Nieruchomoœci,Mieszkanie,"Gdañsk Kie³pinek, Przytulna",580000,10050.25,57.71,3,1,2006,wtórny
Centrum Nieruchomoœci,Mieszkanie,"Pruszcz Gdañski (gw) Borkowo £ostowickie, Wspó³czesna",439000,6058.52,72.46,3,1,0,wtórny
,Dom,"Ocypel, Spacerowa",399000,4156.25,96,4,0,0,wtórny
MaxBroker Nieruchomoœci,Mieszkanie,"Wejherowo, Rybacka",339000,5288.61,64.10,2,0,2020,wtórny
White Wood Nieruchomoœci,Mieszkanie,"Gdynia Ma³y Kack, Wzgórze Bernadowo",1900000,8597,221,4,0,2004,wtórny
Tyszkiewicz - Nieruchomoœci,Dom wolnostoj¹cy,Krzeszna,399000,6650,60,2,0,0,wtórny
Dom & House,Dom bliŸniak,"Gdañsk Kokoszki, Sierakowicka",680000,4533,150,6,0,2007,wtórny
Property,Mieszkanie,Gdañsk BrzeŸno,363500,12534.48,29,2,5,2019,wtórny
Ratajczak Nieruchomoœci,Mieszkanie,"Sierakowice, Wichrowe Wzgórze",260000,3062,84.90,5,2,1994,wtórny
Pepper House,Mieszkanie,"Pogórze, Tadeusza Koœciuszki",399000,7606,52.46,3,2,2010,wtórny
Koloseum Nieruchomoœci,Dom wolnostoj¹cy,"Gdynia Red³owo, Szarych Szeregów",1600000,5925.93,270,5,2,1982,wtórny
JNW Nieruchomoœci,Dom wolnostoj¹cy,"Gdynia D¹browa, Leœna Polana",850000,7083.33,120,5,0,1986,wtórny
Dobry Poœrednik Nieruchomoœci,Mieszkanie,"Gdañsk Przymorze, Ko³obrzeska",399000,12871,31,2,1,1975,wtórny
Dobra Oferta Pro,Mieszkanie,"Gdañsk Oliwa, Artura Grottgera",1580000,12154,130,4,1,2015,wtórny
,Dom wolnostoj¹cy,Reda Pieleszewo,999000,6091.46,164,4,2,1980,wtórny
RUSSJAN Apartment & House,Mieszkanie,"Gdañsk Jelitkowo, Bursztynowa",2090000,25488,82,3,1,2019,wtórny
,Dom wolnostoj¹cy,"Tr¹bki Wielkie, Czereœniowa",560000,3980.10,140.70,5,0,2019,wtórny
Pepper House,Mieszkanie,"Rumia, Janowska",340000,6759,50.30,3,1,2010,wtórny
RUSSJAN Apartment & House,Mieszkanie,"Gdynia Œródmieœcie, A. Hryniewickiego",1490000,20637,72.20,3,18,2008,wtórny
Obrotni Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Gen. Józefa Hallera",529000,8065.25,65.59,4,1,1960,wtórny
Sieciowa Agencja Nieruchomoœci,Dom wolnostoj¹cy,Gdañsk Osowa,895000,3580,250,5,0,1995,wtórny
Gaudium nieruchomoœci,Mieszkanie,Gdañsk Œródmieœcie,699000,14841,47.10,2,3,1955,wtórny
Pepper House,Mieszkanie,"Gdynia Chylonia, Ludwika Zamenhofa",357000,7761,46,3,10,1980,wtórny
Sieciowa Agencja Nieruchomoœci,Mieszkanie,"Rumia, D¹browskiego",280000,6604,42.40,2,2,0,wtórny
Galeria Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Tadeusza Koœciuszki",439000,10920.40,40.20,3,1,1960,wtórny
Property,Mieszkanie,Sopot Sopot Dolny,550000,12222.22,45,3,2,1920,wtórny
Property,Mieszkanie,Sopot Dolny Sopot,499000,12290.64,40.60,2,1,0,wtórny
JNW Nieruchomoœci,Mieszkanie,"Wejherowo, ¯eromskiego Stefana",530000,4818.18,110,5,0,1955,wtórny
Dom & House,Dom wolnostoj¹cy,"Gdynia Witomino, Sosnowa",2990000,6795,440,8,0,2009,wtórny
Sieciowa Agencja Nieruchomoœci,Dom wolnostoj¹cy,Borkowo,620000,4276,145,6,0,1965,wtórny
3House Nieruchomoœci,Mieszkanie,"Gdynia Dzia³ki Leœne, Warszawska",939000,7168,131,4,3,1937,wtórny
Sieciowa Agencja Nieruchomoœci,Dom wolnostoj¹cy,Sitno,620000,4276,145,6,0,1965,wtórny
Zatoka Nieruchomoœci,Mieszkanie,"Gdynia Ob³u¿e, Adm. J. Unruga",339000,6457,52.50,3,2,1973,wtórny
Koloseum Nieruchomoœci,Mieszkanie,"Gdañsk Przymorze, Olsztyñska",860000,13437.50,64,3,6,2015,wtórny
,Mieszkanie,"Gdañsk Wrzeszcz, Hallera Józefa",550000,11709.60,46.97,2,4,2019,wtórny
RUSSJAN Apartment & House,Mieszkanie,"Gdynia Or³owo, Or³owska",1950000,23792,81.96,3,0,2013,wtórny
,Dom wolnostoj¹cy,"Bojano, Józefa Ceynowy",750000,3947,190,6,0,2003,wtórny
Dom Hunter,Mieszkanie,"Gdañsk £ostowice, Hokejowa",475000,6597,72,3,3,2013,wtórny
Andrzejczyk Nieruchomoœci,Mieszkanie,"Kartuzy, Sêdzickiego",285000,5428.57,52.50,2,2,1990,wtórny
PARTNERZY Nieruchomoœci,Mieszkanie,"Rotmanka, Zaczarowana",462000,7875,58.67,2,3,2019,wtórny
Baltic Hus,Mieszkanie,Gdañsk Oliwa,2286550,17568.57,130.15,4,0,0,wtórny
RUSSJAN Apartment & House,Mieszkanie,"Gdañsk Stare Przedmieœcie, Chmielna",740000,15514,47.70,2,4,2016,wtórny
Tyszkiewicz - Nieruchomoœci,Dom bliŸniak,Czaple,680000,4528,150.18,5,0,0,wtórny
Tyszkiewicz - Nieruchomoœci,Mieszkanie,"Gdañsk Wrzeszcz, Jaœkowa Dolina",1011200,7900,128,5,3,1904,wtórny
Tyszkiewicz - Nieruchomoœci,Dom wolnostoj¹cy,"Gdañsk Kie³pino Górne, Kortowska",2870000,10250,280,6,0,2018,wtórny
